"","PROBEID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"7988970","7988970","FAM214A","family with sequence similarity 214 member A",-0.131627285959024,8.37699677086169,-1.77046318347257,0.0942751336865971,0.527676392453477,-4.49742052861281
"8026163","8026163","IER2","immediate early response 2",0.133516547985542,4.5160462787295,1.76959483111446,0.094424052480672,0.527732031818488,-4.4986790020717
"7987325","7987325","AQR","aquarius intron-binding spliceosomal factor",-0.101747361695423,6.90670871050478,-1.76894283555315,0.0945360017874688,0.527732031818488,-4.49962364628589
"8130811","8130811","LINC01558","long intergenic non-protein coding RNA 1558",-0.111657726422006,3.88081103014032,-1.76887989071004,0.0945468157016253,0.527732031818488,-4.49971483167025
"8130982","8130982","LINC01558","long intergenic non-protein coding RNA 1558",-0.111657726422006,3.88081103014032,-1.76887989071004,0.0945468157016253,0.527732031818488,-4.49971483167025
"8042720","8042720","CCT7","chaperonin containing TCP1 subunit 7",-0.0906650057479066,8.94381804082423,-1.76878948413517,0.0945623494240843,0.527732031818488,-4.49984579585118
"8173201","8173201","ZXDA","zinc finger X-linked duplicated A",-0.109298462704531,6.15625343711785,-1.76872823727765,0.0945728741674072,0.527732031818488,-4.49993451633502
"7980580","7980580","GALC","galactosylceramidase",0.11215130680046,6.11536777619346,1.76872197800769,0.0945739498263949,0.527732031818488,-4.49994358322285
"7899753","7899753","LCK","LCK proto-oncogene, Src family tyrosine kinase",-0.134893442200275,4.22793668487747,-1.7686078287165,0.0945935683161775,0.527732031818488,-4.50010893082969
"8165453","8165453","LRRC26","leucine rich repeat containing 26",-0.115033095377063,5.93440536904013,-1.76853188525053,0.0946066224531417,0.527732031818488,-4.50021893256388
"8047926","8047926","MAP2","microtubule associated protein 2",0.150899714336711,4.49724036548885,1.76820024656123,0.0946636471725947,0.52785078610283,-4.50069926388262
"8069711","8069711","LTN1","listerin E3 ubiquitin protein ligase 1",-0.114284939293995,7.2233280825096,-1.76744122695213,0.0947942721180589,0.527886352849692,-4.50179836915032
"8032484","8032484","TIMM13","translocase of inner mitochondrial membrane 13",-0.103797801566407,5.81133165945795,-1.76740613185774,0.09480031567495,0.527886352849692,-4.5018491813004
"7995096","7995096","ITGAM","integrin subunit alpha M",0.116134835731937,4.80247374842994,1.76723605070311,0.0948296092885583,0.527886352849692,-4.50209542238665
"8170622","8170622","PNMA3","PNMA family member 3",0.113388412223596,4.21954497139612,1.76689932227925,0.0948876283627514,0.527886352849692,-4.50258288634341
"7979505","7979505","SIX1","SIX homeobox 1",-0.0828567044827988,9.93942965721827,-1.76656161382186,0.0949458473739003,0.527886352849692,-4.50307170672413
"8096718","8096718","AIMP1","aminoacyl tRNA synthetase complex interacting multifunctional protein 1",-0.119493095898278,6.83933320493773,-1.7664379578384,0.094967172746061,0.527886352849692,-4.50325067852988
"8057554","8057554","CACYBP","calcyclin binding protein",-0.119483013665119,8.18078954773726,-1.76632365247285,0.0949868892493746,0.527886352849692,-4.50341610940137
"7956785","7956785","XPOT","exportin for tRNA",0.11132025517821,6.61258070616797,1.76591652455141,0.0950571436276664,0.527886352849692,-4.50400527583358
"8085374","8085374","RAF1","Raf-1 proto-oncogene, serine/threonine kinase",-0.0888110343328812,9.28060805252611,-1.76563708943405,0.095105389419597,0.527886352849692,-4.50440960183975
"7975713","7975713","FCF1","FCF1 rRNA-processing protein",-0.0951997392473336,5.57567795231645,-1.76562947512862,0.0951067043639896,0.527886352849692,-4.50442061868865
"7920185","7920185","LCE3D","late cornified envelope 3D",-0.130269686071826,4.53998975417288,-1.76548783629522,0.0951311674207062,0.527886352849692,-4.50462554473969
"8100984","8100984","CXCL3","C-X-C motif chemokine ligand 3",0.0950611760032061,4.54302775226978,1.7651471994464,0.0951900227401984,0.527886352849692,-4.50511834032207
"7989661","7989661","OAZ2","ornithine decarboxylase antizyme 2",-0.091576692037596,7.39832528818818,-1.76503772274259,0.0952089448888496,0.527886352849692,-4.50527670556735
"8004408","8004408","FGF11","fibroblast growth factor 11",-0.126632230648261,5.25477133451386,-1.76497248111347,0.0952202229269675,0.527886352849692,-4.50537107874785
"8028194","8028194","ZNF382","zinc finger protein 382",0.250888969334844,4.88311966846005,1.76485129997586,0.0952411740752031,0.527886352849692,-4.50554636323619
"8017133","8017133","SKA2","spindle and kinetochore associated complex subunit 2",-0.170968511375241,5.85235367800979,-1.76484748322841,0.0952418340223701,0.527886352849692,-4.50555188390383
"8013753","8013753","RAB34","RAB34, member RAS oncogene family",0.0943736989956321,4.40554631068313,1.76434118232798,0.0953294129615175,0.528016676747001,-4.50628414321916
"8048175","8048175","SMARCAL1","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a like 1",0.115341563046027,6.19439314412397,1.7642982594841,0.0953368408966388,0.528016676747001,-4.50634621575593
"8173892","8173892","CHM","CHM Rab escort protein",-0.088464658623268,6.06681107547011,-1.76397998140908,0.0953919356685315,0.528120144719071,-4.50680645960624
"8180237","8180237","METTL2B","methyltransferase like 2B",-0.108542746083401,6.72306131922997,-1.76377732537109,0.0954270304146774,0.528120144719071,-4.50709948005339
"8131719","8131719","DNAH11","dynein axonemal heavy chain 11",-0.172333168839524,3.57407870778081,-1.76344235046757,0.0954850640048289,0.528128745190291,-4.50758377102132
"8026155","8026155","NACC1","nucleus accumbens associated 1",0.103033981237082,6.38224047939276,1.76335562888576,0.0955000933182091,0.528128745190291,-4.50770913897871
"8137542","8137542","RBM33","RNA binding motif protein 33",-0.114152425472789,7.81488582357253,-1.76287572405739,0.09558330065136,0.528217858476848,-4.50840283273527
"7905974","7905974","HCN3","hyperpolarization activated cyclic nucleotide gated potassium channel 3",0.126049807195101,4.19918349822812,1.76278140666454,0.0955996611062702,0.528217858476848,-4.5085391519648
"7935058","7935058","MYOF","myoferlin",0.235617572237445,6.08624757286232,1.76264406587924,0.0956234888340052,0.528217858476848,-4.50873764522391
"8025551","8025551","SHFL","shiftless antiviral inhibitor of ribosomal frameshifting",0.146660003950054,5.10378009294941,1.76154361830344,0.0958145961437247,0.529075663416433,-4.51032770517733
"8014903","8014903","GSDMB","gasdermin B",0.141446279757064,4.14681708954005,1.76103411809855,0.0959031902100606,0.52925817231639,-4.51106366757606
"8084345","8084345","AP2M1","adaptor related protein complex 2 subunit mu 1",0.0816641128340487,7.63904712420066,1.76056615719601,0.0959846240880415,0.52925817231639,-4.51173950167528
"8173493","8173493","CXCR3","C-X-C motif chemokine receptor 3",-0.0970226962847329,4.77871681556594,-1.76022337053581,0.0960443135273019,0.52925817231639,-4.51223448144444
"8167347","8167347","SUV39H1","suppressor of variegation 3-9 homolog 1",-0.108221038840512,4.50681408227947,-1.76006974284066,0.0960710752039831,0.52925817231639,-4.51245629700909
"7931239","7931239","EDRF1","erythroid differentiation regulatory factor 1",-0.109338980099453,6.30129374496056,-1.76003268634604,0.0960775313526129,0.52925817231639,-4.51250979913902
"7896779","7896779","KLHL17","kelch like family member 17",0.106319815481081,4.45141992002461,1.75988084754605,0.0961039893344868,0.52925817231639,-4.51272901596282
"8144802","8144802","PDGFRL","platelet derived growth factor receptor like",0.130192021260449,6.29189805004663,1.75980674439457,0.096116904146645,0.52925817231639,-4.51283599756863
"8110841","8110841","LPCAT1","lysophosphatidylcholine acyltransferase 1",0.0975538463756287,5.09290846835814,1.75970697022647,0.0961342953303685,0.52925817231639,-4.51298003526588
"8073842","8073842","TTC38","tetratricopeptide repeat domain 38",-0.11222935045378,6.03533329283608,-1.75947378648245,0.0961749512177949,0.529284725945622,-4.51331664663867
"8065344","8065344","FOXA2","forkhead box A2",-0.153111130797715,4.37152308911368,-1.75888670901859,0.0962773752252073,0.529361102664721,-4.51416398731461
"8107750","8107750","PRRC1","proline rich coiled-coil 1",0.097843173828049,7.55220631938521,1.75878461268471,0.096295197071415,0.529361102664721,-4.51431132564723
"8062174","8062174","ERGIC3","ERGIC and golgi 3",0.0982544900512581,7.4884050752142,1.75877804838781,0.0962963430275611,0.529361102664721,-4.51432079858804
"8150846","8150846","TMEM68","transmembrane protein 68",-0.123292999847408,5.27065568091519,-1.7579682174884,0.0964378096235532,0.529933974192913,-4.5154892841306
"8084382","8084382","VWA5B2","von Willebrand factor A domain containing 5B2",-0.147676535066931,3.85454113521788,-1.7577708889452,0.0964723076707564,0.529933974192913,-4.51577395004684
"7920984","7920984","CCT3","chaperonin containing TCP1 subunit 3",-0.0855016849314367,7.65875278215124,-1.75729121188662,0.096556212212008,0.530197699101699,-4.51646584218391
"7898894","7898894","PITHD1","PITH domain containing 1",-0.0893438586907891,6.33240288707249,-1.75553390373771,0.0968641412200863,0.531690906711964,-4.51899952241679
"8126542","8126542","ZNF318","zinc finger protein 318",0.112211678384567,5.84578609172857,1.75501327256643,0.0969555341272173,0.53195176986064,-4.51974983958785
"8023212","8023212","ZBTB7C","zinc finger and BTB domain containing 7C",0.135685876861155,4.69414636997644,1.75485295309148,0.0969836921152734,0.53195176986064,-4.5199808568366
"8032509","8032509","GNG7","G protein subunit gamma 7",-0.0975010437369974,6.05267405884412,-1.75420288427623,0.0970979409971658,0.532158939294056,-4.52091744804798
"8011765","8011765","SPAG7","sperm associated antigen 7",-0.122389851276982,7.36766265551498,-1.75413973110697,0.0971090463344455,0.532158939294056,-4.52100842399267
"8140971","8140971","SAMD9L","sterile alpha motif domain containing 9 like",0.142568445320163,6.84588469958377,1.75402318042749,0.0971295444002963,0.532158939294056,-4.52117631648769
"7937391","7937391","LRRC56","leucine rich repeat containing 56",0.146874823156447,4.12814180312066,1.75339244588952,0.0972405386035781,0.532569520101391,-4.52208476621377
"8035714","8035714","GMIP","GEM interacting protein",0.145399272351106,4.3200428883218,1.75299353231787,0.0973107947950316,0.532756764239218,-4.52265920978723
"7915160","7915160","RRAGC","Ras related GTP binding C",0.0887108255309217,6.168948342373,1.75233931701401,0.097426109998276,0.533190467130246,-4.52360110271326
"8008922","8008922","PPM1D","protein phosphatase, Mg2+/Mn2+ dependent 1D",-0.0889102922563838,5.98395371189574,-1.75187923375227,0.097507277690273,0.533437036578897,-4.52426335641763
"8108080","8108080","JADE2","jade family PHD finger 2",0.111496539062496,5.63413300728052,1.75147076192344,0.097579389386568,0.533633898788965,-4.52485122147024
"8054364","8054364","TGFBRAP1","transforming growth factor beta receptor associated protein 1",0.116748420864504,6.64533406949406,1.75108511990916,0.0976475132543695,0.533808815055622,-4.52540614561968
"7977646","7977646","ZNF219","zinc finger protein 219",-0.141305515662669,5.02086854179292,-1.74940618287565,0.0979445804737782,0.53523470150876,-4.52782111321319
"7966089","7966089","CMKLR1","chemerin chemokine-like receptor 1",0.223340070097979,5.51659525838451,1.74888972203195,0.0980361197102881,0.535536806302021,-4.52856367195012
"8137707","8137707","MIR339","microRNA 339",-0.153583329277825,6.04418635213474,-1.74867484984298,0.0980742262695319,0.535546911729115,-4.52887256806576
"7981157","7981157","SYNE3","spectrin repeat containing nuclear envelope family member 3",0.147995102919687,5.13597411945026,1.7479467833819,0.0982034411116509,0.536054334316406,-4.529919032212
"8005857","8005857","TMEM199","transmembrane protein 199",-0.0881869586650703,6.51558092311882,-1.74765509468482,0.0982552505569294,0.5361390121819,-4.5303381996607
"8125850","8125850","ILRUN","inflammation and lipid regulator with UBA-like and NBR1-like domains",0.0914200832532401,8.5850516241463,1.74725286951195,0.0983267323341335,0.536330931797447,-4.53091613475854
"7957277","7957277","ZDHHC17","zinc finger DHHC-type palmitoyltransferase 17",-0.102631686000994,7.16892821556092,-1.74669049740439,0.0984267505077315,0.536506983496477,-4.53172402574034
"7905374","7905374","PSMD4","proteasome 26S subunit, non-ATPase 4",-0.0912932771690702,5.21473858353842,-1.7466629529934,0.0984316515655983,0.536506983496477,-4.53176359090918
"8116658","8116658","FAM50B","family with sequence similarity 50 member B",-0.137411008570786,6.41973374803222,-1.74607465060081,0.0985363805733111,0.536561154454504,-4.5326085360262
"8029368","8029368","ZNF284","zinc finger protein 284",-0.171897955777219,4.48436245125443,-1.74597781191644,0.0985536289753559,0.536561154454504,-4.53274760149085
"8032473","8032473","PEAK3","PEAK family member 3",-0.109740157792891,4.26268347393612,-1.74587176825024,0.0985725199295036,0.536561154454504,-4.53289987982627
"8138310","8138310","DGKB","diacylglycerol kinase beta",-0.139898517539656,3.65975490988844,-1.74579110623892,0.0985868914216725,0.536561154454504,-4.53301570601493
"8036055","8036055","LGI4","leucine rich repeat LGI family member 4",-0.131602705007354,6.38308492253136,-1.74520840082883,0.0986907657018708,0.536882690791357,-4.53385233149336
"8052307","8052307","PPP4R3B","protein phosphatase 4 regulatory subunit 3B",-0.10367641462116,7.17042295855035,-1.74490798144235,0.0987443562187075,0.536882690791357,-4.53428358817323
"8015503","8015503","ZNF385C","zinc finger protein 385C",-0.139391336372011,4.70912212797487,-1.74484826812594,0.098755011230121,0.536882690791357,-4.53436930159284
"8069348","8069348","PCNT","pericentrin",-0.161217150812336,7.99694763153951,-1.7444363606797,0.0988285375956304,0.536993066705612,-4.53496050597987
"8133062","8133062","ZNF273","zinc finger protein 273",-0.199862157702331,5.67667108502983,-1.74410549356729,0.0988876325162472,0.536993066705612,-4.53543532617392
"7967386","7967386","MPHOSPH9","M-phase phosphoprotein 9",-0.109856452855145,6.71401222319803,-1.74400745595541,0.0989051485350871,0.536993066705612,-4.53557600613719
"8082368","8082368","PODXL2","podocalyxin like 2",0.0912529719585917,4.72511281582558,1.74360030037265,0.0989779223574073,0.536993066705612,-4.53616020059731
"7992917","7992917","CLUAP1","clusterin associated protein 1",-0.0972203517330898,5.9074848653418,-1.74329974322796,0.0990316729079215,0.536993066705612,-4.53659138651278
"7956613","7956613","TSPAN31","tetraspanin 31",-0.0921478904145783,7.35709878007547,-1.74329498949139,0.0990325232525202,0.536993066705612,-4.53659820592485
"7986049","7986049","CRTC3","CREB regulated transcription coactivator 3",0.0801768462626322,6.73358535595372,1.74316865893771,0.0990551234842073,0.536993066705612,-4.53677942720371
"7990815","7990815","ST20","suppressor of tumorigenicity 20",0.167393596477536,5.88954072107065,1.74310703017368,0.0990661503468143,0.536993066705612,-4.53686783049445
"8088001","8088001","NEK4","NIMA related kinase 4",-0.0965644298464161,5.96957950734477,-1.74241580807523,0.0991898995786416,0.537411150577733,-4.53785920834839
"8072962","8072962","MICALL1","MICAL like 1",0.0872113222083888,5.41147131567557,1.74208606626681,0.0992489803992542,0.537411150577733,-4.53833204336887
"7953765","7953765","RIMKLB","ribosomal modification protein rimK like family member B",0.177294491256062,6.22728540453419,1.74206682797565,0.0992524283241524,0.537411150577733,-4.53835962835139
"8130952","8130952","PSMB1","proteasome 20S subunit beta 1",-0.0887221452981652,8.14622949364431,-1.74170006901607,0.0993181794869158,0.537570109637682,-4.53888546932877
"8140468","8140468","GSAP","gamma-secretase activating protein",0.11609172793557,5.20475234393268,1.74056264988602,0.0995223322249664,0.538146840591293,-4.54051576888153
