"","ID","Description","SPOT_ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"9376_at","9376_at","solute carrier family 22 (organic anion transporter), member 8",9376,-0.113417100749997,3.40682631742222,-1.70861346940293,0.100135764979122,0.525976876142524,-4.71239393269639
"27350_at","27350_at","apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3C",27350,-0.128465632249998,4.64150213208889,-1.70860750524973,0.100136886188269,0.525976876142524,-4.71240285743662
"6272_at","6272_at","sortilin 1",6272,-0.0989743313499947,9.34502603937778,-1.70857075289625,0.100143795546947,0.525976876142524,-4.71245785301081
"153562_at","153562_at","MARVEL domain containing 2",153562,0.0614452687499996,2.13134729888889,1.7084510300891,0.100166305960466,0.525976876142524,-4.71263699775169
"261734_at","261734_at","nephronophthisis 4",261734,0.0929144367999992,4.08660431796667,1.70844666146759,0.100167127434467,0.525976876142524,-4.71264353446394
"57151_at","57151_at","lysozyme-like 6",57151,-0.0843725468500001,2.1650645284,-1.7083976802003,0.100176338244593,0.525976876142524,-4.712716823618
"730755_at","730755_at","keratin associated protein 2-3",730755,0.0827948692000007,1.99743692252222,1.70829171805071,0.100196266626519,0.525976876142524,-4.71287536592958
"1669_at","1669_at","defensin, alpha 4, corticostatin",1669,0.1040070217,3.11905080822222,1.70804509194924,0.100242662779897,0.526079918364777,-4.71324434244245
"10600_at","10600_at","ubiquitin specific peptidase 16",10600,-0.107505911600006,8.2009316443,-1.70735327093079,0.100372907599896,0.526622831278257,-4.714279153213
"4739_at","4739_at","neural precursor cell expressed, developmentally down-regulated 9",4739,0.126754118899999,6.14902539918889,1.70709110057078,0.100422302183872,0.526741373664751,-4.71467121698458
"113402_at","113402_at","SFT2 domain containing 1",113402,-0.10395878435,6.29050083027778,-1.70671358446094,0.100493464787756,0.526937505084915,-4.7152356930272
"788_at","788_at","solute carrier family 25 (carnitine/acylcarnitine translocase), member 20",788,-0.186112228399996,6.75221181145556,-1.70660831620289,0.100513315689597,0.526937505084915,-4.71539307675554
"341405_at","341405_at","ankyrin repeat domain 33",341405,-0.0978958577999998,3.30197578131111,-1.70586132254821,0.100654274932228,0.527388829333543,-4.71650967050454
"282809_at","282809_at","POC1 centriolar protein B",282809,-0.111111947799998,5.94623328595556,-1.70573386141124,0.100678343809265,0.527388829333543,-4.71670015943115
"100049716_at","100049716_at","uncharacterized LOC100049716",100049716,0.177468175400001,5.38989452466667,1.70560447656608,0.100702780926387,0.527388829333543,-4.71689351202034
"472_at","472_at","ataxia telangiectasia mutated",472,-0.0871330645499979,6.54322419172222,-1.7054895932111,0.100724483330684,0.527388829333543,-4.71706518405966
"65012_at","65012_at","solute carrier family 26, member 10",65012,0.140094208950002,3.98212753006667,1.7054414767562,0.100733574097798,0.527388829333543,-4.7171370825842
"3052_at","3052_at","holocytochrome c synthase",3052,-0.116636145049997,8.02788074354445,-1.70511414623288,0.100795435931796,0.527565114054503,-4.71762615793073
"10956_at","10956_at","osteosarcoma amplified 9, endoplasmic reticulum lectin",10956,0.0848671201500002,7.2035883315,1.70497929577396,0.100820930517386,0.527565114054503,-4.71782762127071
"63940_at","63940_at","G-protein signaling modulator 3",63940,0.0801680968000023,5.06853918683333,1.7047945126129,0.100855874149218,0.527607492821062,-4.71810366278816
"6990_at","6990_at","dynein, light chain, Tctex-type 3",6990,-0.162253687700005,6.06200825825556,-1.70453482794743,0.100904999432646,0.527716642719985,-4.7184915579725
"3236_at","3236_at","homeobox D10",3236,0.0972786544000015,2.74126601806667,1.70403049716543,0.101000462943952,0.527716642719985,-4.71924475400462
"101060175_at","101060175_at","hemicentin-2-like",101060175,0.15255224305,6.53068390071111,1.70402024902671,0.101002403580165,0.527716642719985,-4.71926005735969
"64780_at","64780_at","microtubule associated monooxygenase, calponin and LIM domain containing 1",64780,0.1219916665,4.74814424948889,1.70398505272204,0.101009068759723,0.527716642719985,-4.71931261480329
"90249_at","90249_at","unc-5 homolog A (C. elegans)",90249,-0.0996065160000019,3.71884173467778,-1.70375245600856,0.101053125319023,0.527716642719985,-4.71965992237383
"84888_at","84888_at","signal peptide peptidase like 2A",84888,-0.112209978400003,10.0244328538111,-1.70359201610012,0.101083524000112,0.527716642719985,-4.71989946576824
"10011_at","10011_at","steroid receptor RNA activator 1",10011,-0.0867587283500013,5.84653299207778,-1.70347482294164,0.101105733571845,0.527716642719985,-4.72007442891594
"93663_at","93663_at","Rho GTPase activating protein 18",93663,0.109228813550006,7.57316154571111,1.70347160566921,0.101106343343479,0.527716642719985,-4.72007923200065
"22905_at","22905_at","epsin 2",22905,0.0717333155000013,6.39293337403333,1.70332014014491,0.101135054218382,0.527716642719985,-4.72030534779275
"51557_at","51557_at","lengsin, lens protein with glutamine synthetase domain",51557,0.1196968357,2.56486541873333,1.70326640094154,0.101145242348946,0.527716642719985,-4.72038556878298
"200162_at","200162_at","sperm associated antigen 17",200162,-0.124753592800003,3.47908647217778,-1.70282755023515,0.101228474218774,0.527936438206908,-4.72104060428436
"91544_at","91544_at","UBX domain protein 11",91544,0.0766794212000015,3.96818622303333,1.70235805086641,0.101317582998525,0.527936438206908,-4.72174124135471
"7473_at","7473_at","wingless-type MMTV integration site family, member 3",7473,0.120303680749999,3.50843777775556,1.7021901005978,0.101349475276207,0.527936438206908,-4.72199183823836
"4603_at","4603_at","v-myb avian myeloblastosis viral oncogene homolog-like 1",4603,-0.116956049499995,4.15519904395556,-1.70210496393416,0.101365645221198,0.527936438206908,-4.72211886245287
"9976_at","9976_at","C-type lectin domain family 2, member B",9976,0.152651947950001,5.01989048038889,1.70209915114037,0.101366749320472,0.527936438206908,-4.72212753498258
"1479_at","1479_at","cleavage stimulation factor, 3' pre-RNA, subunit 3, 77kDa",1479,-0.117029374099999,5.29923470784444,-1.70203350062977,0.101379219878969,0.527936438206908,-4.72222548215616
"23592_at","23592_at","LEM domain containing 3",23592,-0.0916598117499987,5.89464921348889,-1.70191691474682,0.101401368998178,0.527936438206908,-4.72239941504482
"6194_at","6194_at","ribosomal protein S6",6194,0.0753430367500023,9.9595324716,1.7017725912457,0.101428793409353,0.527936438206908,-4.7226147164902
"661_at","661_at","polymerase (RNA) III (DNA directed) polypeptide D, 44kDa",661,0.0762948027000014,6.54425441975556,1.70175620394395,0.101431907727619,0.527936438206908,-4.7226391621303
"1371_at","1371_at","coproporphyrinogen oxidase",1371,-0.0876532387500051,5.45358838761111,-1.70154721488551,0.1014716320614,0.527936438206908,-4.72295090402821
"3071_at","3071_at","NCK-associated protein 1-like",3071,0.158130229400001,3.95327203427778,1.70142828216355,0.101494244491035,0.527936438206908,-4.72312829866275
"9070_at","9070_at","ash2 (absent, small, or homeotic)-like (Drosophila)",9070,-0.0642977476000048,8.31508849456667,-1.70134696320553,0.101509707946673,0.527936438206908,-4.72324958477493
"23616_at","23616_at","SH3-domain binding protein 1",23616,-0.0942410196999957,4.11255886383333,-1.70112539862949,0.10155185034502,0.528015890656357,-4.7235800224566
"8728_at","8728_at","ADAM metallopeptidase domain 19",8728,0.128350603099999,5.82447155868889,1.70091048278745,0.101592742261032,0.528056076343379,-4.72390051238646
"197131_at","197131_at","ubiquitin protein ligase E3 component n-recognin 1",197131,-0.0879919659999988,7.08095088894444,-1.70076964479234,0.101619546976326,0.528056076343379,-4.72411051780925
"134829_at","134829_at","clavesin 2",134829,0.119856363850001,2.89158475736667,1.70066124519482,0.101640181988756,0.528056076343379,-4.72427214470153
"54625_at","54625_at","poly (ADP-ribose) polymerase family, member 14",54625,0.0995426479999999,6.19424040044444,1.70039567825538,0.101690750440286,0.528179177894656,-4.72466807875981
"3998_at","3998_at","lectin, mannose-binding, 1",3998,-0.0890256671499987,8.79712084428889,-1.70003637510827,0.101759201707392,0.528309163258055,-4.72520368776376
"9648_at","9648_at","GRIP and coiled-coil domain containing 2",9648,-0.0850838393500002,6.81127517184444,-1.69998213936539,0.101769537605322,0.528309163258055,-4.72528452871172
"6945_at","6945_at","MLX, MAX dimerization protein",6945,-0.078633328299996,7.29909876706667,-1.69966789137439,0.10182944242769,0.528382209796674,-4.72575289080145
"26782_at","26782_at","small nucleolar RNA, H/ACA box 66",26782,-0.211345953949998,5.67818780432222,-1.69962627916989,0.101837377160364,0.528382209796674,-4.72581490549733
"154064_at","154064_at","retinoic acid early transcript 1L",154064,0.122969420449999,4.56851959482222,1.6992727442372,0.101904811282275,0.528592547094702,-4.72634173123986
"6821_at","6821_at","sulfite oxidase",6821,-0.0953053051999984,7.65547576718889,-1.69872255500526,0.102009830792537,0.528997681898821,-4.72716143508837
"9179_at","9179_at","adaptor-related protein complex 4, mu 1 subunit",9179,0.0813227924500008,5.37131960033333,1.69814805184107,0.102119588919056,0.529427169774502,-4.72801714299855
"5519_at","5519_at","protein phosphatase 2, regulatory subunit A, beta",5519,-0.106009492450002,6.72157202477778,-1.69781503604788,0.102183256853906,0.529470326510276,-4.72851305854976
"136541_at","136541_at","protease, serine, 58",136541,-0.0755993370499999,2.23404026144444,-1.69778446826103,0.102189102664998,0.529470326510276,-4.72855857524644
"8929_at","8929_at","paired-like homeobox 2b",8929,-0.0767942965000028,2.84417681867778,-1.69746695771757,0.102249840380364,0.529470326510276,-4.72903132386623
"80162_at","80162_at","ATH1, acid trehalase-like 1 (yeast)",80162,0.141276883050002,4.47932720132222,1.69726689638878,0.102288126481695,0.529470326510276,-4.72932916438376
"645104_at","645104_at","clarin 2",645104,-0.102152504650002,2.71170079916667,-1.69720940988136,0.102299130019341,0.529470326510276,-4.72941474214619
"830_at","830_at","capping protein (actin filament) muscle Z-line, alpha 2",830,-0.0923555998499932,8.94636280852222,-1.69703610591681,0.102332308319619,0.529470326510276,-4.72967271887676
"219956_at","219956_at","olfactory receptor, family 9, subfamily Q, member 1",219956,-0.103202505400001,2.53143068085556,-1.69691878767405,0.102354773553391,0.529470326510276,-4.72984734477879
"768_at","768_at","carbonic anhydrase IX",768,-0.116485404300002,4.26840301494444,-1.69689488199784,0.102359351754846,0.529470326510276,-4.72988292675705
"922_at","922_at","CD5 molecule-like",922,0.0765508561000003,2.86410585007778,1.69683735548206,0.102370369428058,0.529470326510276,-4.72996854947746
"3769_at","3769_at","potassium inwardly-rectifying channel, subfamily J, member 13",3769,0.0757031632499996,2.3034205024,1.69644993050029,0.102444596469973,0.529521522537573,-4.73054513572247
"121053_at","121053_at","chromosome 12 open reading frame 45",121053,-0.105957260500001,3.9012115457,-1.69628792229115,0.102475649222212,0.529521522537573,-4.73078621449447
"53358_at","53358_at","SHC (Src homology 2 domain containing) transforming protein 3",53358,-0.080390729400003,4.55703221337778,-1.69615143310045,0.10250181681425,0.529521522537573,-4.73098930540218
"20_at","20_at","ATP-binding cassette, sub-family A (ABC1), member 2",20,0.101377948450001,6.07640213228889,1.69608900541589,0.102513787278114,0.529521522537573,-4.73108219126872
"6870_at","6870_at","tachykinin receptor 3",6870,0.117608555849999,2.58549738287778,1.69608279181662,0.102514978795943,0.529521522537573,-4.73109143630913
"23246_at","23246_at","block of proliferation 1",23246,-0.100276994350001,6.56853372635556,-1.69523361798586,0.102677926176977,0.530223846842433,-4.73235465037243
"10681_at","10681_at","guanine nucleotide binding protein (G protein), beta 5",10681,0.090588724049999,3.87950484026667,1.69479949889056,0.102761313455868,0.530429484520381,-4.73300024711314
"84861_at","84861_at","kelch-like family member 22",84861,-0.0714069918499973,5.47952629145556,-1.69469296037311,0.102781786524997,0.530429484520381,-4.73315866535081
"7155_at","7155_at","topoisomerase (DNA) II beta 180kDa",7155,-0.0771627928999976,7.90809984977778,-1.69452199335539,0.102814647753154,0.530429484520381,-4.73341286982372
"401337_at","401337_at","uncharacterized LOC401337",401337,0.0708241445999995,2.07965633501111,1.69440989186806,0.102836199371129,0.530429484520381,-4.73357953850211
"8175_at","8175_at","splicing factor 3a, subunit 2, 66kDa",8175,0.081263842650003,7.192680167,1.69432412968069,0.102852689809055,0.530429484520381,-4.73370704101023
"991_at","991_at","cell division cycle 20",991,-0.0982932333499997,3.52521171083333,-1.69408397155688,0.102898879531619,0.5305284832934,-4.73406405698077
"5662_at","5662_at","pleckstrin and Sec7 domain containing",5662,-0.0776124187499967,3.8688690612,-1.69362569867096,0.102987067968027,0.530773398699076,-4.73474521022062
"5218_at","5218_at","cyclin-dependent kinase 14",5218,-0.0714619385500015,6.55154046764444,-1.69355647878617,0.1030003939472,0.530773398699076,-4.7348480826233
"7341_at","7341_at","small ubiquitin-like modifier 1",7341,-0.116946725950001,4.46285156154444,-1.69319732238811,0.103069560903979,0.530866542911502,-4.73538179693543
"23252_at","23252_at","OTU domain containing 3",23252,-0.084840690300001,5.07044975028889,-1.69318211479951,0.103072490472692,0.530866542911502,-4.73540439380163
"341640_at","341640_at","FRAS1 related extracellular matrix protein 2",341640,-0.112809377849998,7.0102038344,-1.69286420435598,0.103133748395554,0.530910402906729,-4.73587673886828
"163688_at","163688_at","calmodulin-like 6",163688,-0.256600673299998,6.12038423153333,-1.69285754470147,0.10313503196794,0.530910402906729,-4.73588663291298
"94081_at","94081_at","sideroflexin 1",94081,-0.0811383247000022,6.53277048405556,-1.6926434156051,0.103176310095511,0.530913938283979,-4.7362047417952
"11013_at","11013_at","thymosin beta 15a",11013,-0.0790439505500007,1.88741880365556,-1.69239203595645,0.103224786888388,0.530913938283979,-4.73657814987805
"83706_at","83706_at","fermitin family member 3",83706,0.153992668949997,4.30864585312222,1.6920459551738,0.103291557581722,0.530913938283979,-4.73709215964792
"126326_at","126326_at","GIPC PDZ domain containing family, member 3",126326,0.166474600400001,4.76278986397778,1.69179615807696,0.103339774544529,0.530913938283979,-4.73746311505758
"25788_at","25788_at","RAD54 homolog B (S. cerevisiae)",25788,-0.0973652173500046,4.58122270518889,-1.69176961454526,0.103344899213231,0.530913938283979,-4.73750253040863
"10283_at","10283_at","CWC27 spliceosome-associated protein homolog (S. cerevisiae)",10283,-0.0878791379000035,6.36665346762222,-1.69173552822335,0.103351480457182,0.530913938283979,-4.7375531455869
"197320_at","197320_at","zinc finger protein 778",197320,-0.0981250371999991,5.16083193907778,-1.69163647333183,0.103370607567523,0.530913938283979,-4.73770022884536
"55683_at","55683_at","KAT8 regulatory NSL complex subunit 3",55683,0.0834897250000024,7.73450942415556,1.69161491218896,0.103374771335415,0.530913938283979,-4.73773224336807
"129401_at","129401_at","nucleoporin 35kDa",129401,-0.0881625004000011,6.01160177981111,-1.69159386518279,0.10337883595262,0.530913938283979,-4.73776349418114
"50833_at","50833_at","taste receptor, type 2, member 16",50833,0.0655032464000007,1.92173429994444,1.69131013170695,0.103433643990203,0.530976475698828,-4.7381847550202
"406920_at","406920_at","microRNA 130b",406920,-0.109694792200001,2.9404239698,-1.6909684601463,0.103499676317621,0.530976475698828,-4.73869196381892
